,id_hourse,Addresse,Titre,Prix,Surface,Nb_piece,Nb_chambre,Parking,Jardin,Ascenseur,Terrasse,Garage,Prix_sur,Reference,Date_publication,Date_modification,Titre_description,Description
314,YV78_1068,Chevreuse 78460,"Achat maison 6 pièces 190 m², Chevreuse - 638 600 €",638 600 €,190 m²,6 pièces,4 chambres,,Jardin,,Terrasse,,3 263 €/m²,Réf. de l’annonce : 78009664,Publiée le 30 nov. 2020,Modifiée le 5 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 190 m²,"Maison. Au coeur de la VALLEE DE CHEVREUSE, dans le quartier SAINT-LUBIN, en lisière de FORET, à 5min en voiture de toutes commodités (COLLEGE, COMMERCES, RER B), Groupe scolaire Saint-Lubin accessible en 5 minutes à pied, centre-ville de Chevreuse accessible en 10 minutes à pied. A 15 min en voiture du Pôle scientifique Paris-Saclay et de l'accès à la N118. Bien desservi par les bus et transports scolaires.
Dans une RESIDENCE CALME ET FAMILIALE,
Découvrez cette maison sans vis-à-vis de 190 m² dont 168 m² carrez exposée SUD, avec un jardin donnant sur la rivière et les champs, bien entretenu et arboré de 433 m².
Elle se compose au RDC d'une entrée aménagée, un grand espace salon- salle à manger avec une cheminée design et récente, une cuisine aménagée et équipée avec un cellier, une chambre avec salle d'eau et un WC indépendant,
au premier étage, une suite parentale avec bureau et dressing, nombreux rangements, une salle de bain avec baignoire balnéo, douche et WC, un dégagement avec rangements, deux chambres, une salle d'eau avec sauna, un WC indépendant,
ainsi que un garage, une terrasse avec pergola,
La maison est parfaitement entretenue (toiture refaite en 2003, remplacement des portes fenêtres en 2020, embellissements neutres et de qualité).
AUCUN TRAVAUX A PREVOIR.
Renseignez-vous auprès de votre agent Sophie MAIANO Voir le téléphone ."
315,YV78_1069,Versailles 78000 (Clagny Glatigny),"Achat maison 5 pièces 90 m², Versailles - 678 000 €",678 000 €,90 m²,5 pièces,3 chambres,,Jardin,,1 terrasse,,7 232 €/m²,Réf. de l’annonce : 7501,Publiée le 30 nov. 2020,Modifiée le 30 nov. 2020,Descriptif de cette maison à vendre de 5 pièces et 90 m²,"Versailles Glatigny Maison 5 pièces 90 m² avec terrasse. Versailles Glatigny Maison 5 pièces 90 m² avec terrasse - Environnement très agréable au calme absolu à proximité des écoles (les Châtaigniers et lycée Saint-Jean) pour cette jolie maison des années 30 édifiée sur 3 niveaux offrant: Au premier niveau : entrée, cuisine dînatoire équipée, salon / salle à manger sans aucun vis-à-vis donnant sur verdure. A l'étage: 2 chambres et une salle de bains. avec wc. En rez-de-jardin: une chambre avec accès direct sur une terrasse de 10 m²,, salle de douche avec wc séparés. A visiter rapidement. dont 4.17 % honoraires TTC à la charge de l'acquéreur."
316,YV78_1070,Aubergenville 78410,"Achat maison 7 pièces 145 m², Aubergenville - 449 000 €",449 000 €,145 m²,7 pièces,5 chambres,2 places de parking,Jardin,,,,2 966 €/m²,Réf. de l’annonce : 007034E1RZYF,Publiée le 28 nov. 2020,Modifiée le 29 nov. 2020,Descriptif de cette maison à vendre de 7 pièces et 145 m²,"Maison Aubergenville 7 pièce(s) 145 m2. Quartier Elisabethville, au calme, à pied de la gare, dans un environnement. agréable. . Belle maison bourgeoise des années 30 en parfait état général intérieur comme extérieur offrant : entrée , séjour , cuisine aménagée et équipée , vaste salle à manger , 5 chambres , un bureau, 2 salles d'eau, un sous- sol.. Jardin clos de mur.. . Stationnement de 2 véhicules à l'intérieur de la propriété, un abri de jardin. . Le tout sur une parcelle de 325 m² . . A découvrir avec votre agent ORPI."
317,YV78_1071,Versailles 78000 (Clagny Glatigny),"Achat maison 8 pièces 225 m², Versailles - 1 690 000 €",1 690 000 €,225 m²,8 pièces,4 chambres,1 place de parking,Jardin,,,,7 364 €/m²,Réf. de l’annonce : MAVAP220001989,Publiée le 28 nov. 2020,Modifiée le 7 déc. 2020,Descriptif de cette maison à vendre de 8 pièces et 225 m²,"Duplex RDC et 1er étage dans belle maison - 5mn Gare rive dr. Duplex de 8 pièces au rez de chaussée et premier étage d'une meulière de 1920. Jardin privatif 500m2 accessible depuis la magnifique véranda.
D'une surface de 225 m2 il comprend en Rez-de-chaussée deux pièces de réception de 54m2 donnant sur une verrière de 33 m2, un bureau pouvant être transformé en chambre, une cuisine dinatoire, un cabinet de toilettes.
Au premier étage nous trouvons 4 chambres, une salle de bain avec WC et une salle d'eau.
A cela s'ajoutent 100m2 en entre-sol dont une pièce de 28m2 pouvant être transformée en studio avec accès indépendant, une cave à vin, une chaufferie, un atelier et trois pièces de stockage aménageables.
Beaux volumes et potentiels."
318,YV78_1072,Versailles 78000 (Clagny Glatigny),"Achat maison 9 pièces 241 m², Versailles - 2 280 000 €",2 280 000 €,241 m²,9 pièces,6 chambres,2 places de parking,Jardin,,1 terrasse,,9 185 €/m²,Réf. de l’annonce : ILMA10001986,Publiée le 28 nov. 2020,Modifiée le 7 déc. 2020,Descriptif de cette maison à vendre de 9 pièces et 241 m²,"Maison Familiale Rive Droite J d'Arc - 241 m2 5 Chambres Jar. Versailles JEANNE D'ARC - A proximité immédiate de Rive Droite et du Petit Saint Jean,
Maison Versaillaise contemporaine, 241 m2 sur une parcelle de 500 m2.
Au Rez de Chaussée: Triple réception avec cheminée, Salle à manger, Cuisine, Salle d'eau avec WC.
A l'étage: 5 chambres dont une suite parentale avec dressing, 2 Salles de Bain avec wc, 1 salle d'eau, 1 wc séparé.
Sous-sol total avec garage, cave, buanderie.
Un studio avec accès indépendant et salle d'eau complète ce bien.
Possiblité d'extension.
Possibilité de garer jusqu'à 4 voitures."
319,YV78_1073,Autouillet 78770,"Achat maison 6 pièces 172 m², Autouillet - 441 000 €",441 000 €,172 m²,6 pièces,4 chambres,,Jardin,,,,2 442 €/m²,Réf. de l’annonce : UF-117054ADT78,Publiée le 28 nov. 2020,Modifiée le 3 déc. 2020,Descriptif de cette maison à vendre de 6 pièces et 172 m²,"Maison lumineuse de 172m2 avec maisons d'amis 2 pièces. 117054ADT78 - Maison familiale, au calme et au vert, dans le charmant hameau de Autouillet, à 20 mins à pied du château de Thoiry avec son parc animalier, commerces et restaurants. 172 m2 avec un joli terrain de 369 m2.
La maison principale dispose de 3 chambres, dont une suite fantastique de 37m2 (qui pourrait facilement être divisée pour créer une 4ème chambre) et 2 salles d'eaux. Il y a une chambre supplémentaire et une mezzanine dans la maison d'amis, qui a aussi un living, une cuisine et une salle d'eau. La propriété offre donc une grande flexibilité dans un merveilleux village situé à proximité de Paris. Le meilleur des deux mondes et un environnement idéal pour le télétravail !
Bus pour Collège, Lycée, Thoiry, Gare de Méry/Montfort L'Amaury. 10mins de la gare de Villiers (Paris Montparnasse en 26 mins, Versailles en 13 mins).
A noter : la maison adjacente (165m2, terrain 745m2, sous-sol complet) sera en vente à partir du mois de novembre. Donc pour les investisseurs (revenus locatifs) ou grandes familles, nous pourrions proposer un ensemble intéressant
 LEGGETT IMMOBILIER, un large choix de propriétés à la vente, plus de 15 000 biens à vendre sur notre site internet, ainsi que de nombreuses visites virtuelles 360°"
320,YV78_1074,Maisons-Laffitte 78600 (Centre-ville),"Achat maison 15 pièces 450 m², Maisons-Laffitte - 4 400 000 €",4 400 000 €,450 m²,15 pièces,10 chambres,,Jardin,,,2 garages,9 778 €/m²,Réf. de l’annonce : 2188,Publiée le 28 nov. 2020,Modifiée le 29 nov. 2020,Descriptif de cette maison à vendre de 15 pièces et 450 m²,"AGENCE RG LEMIALE : Dans le triangle d'or du Parc, 12mn RER, proche école internationale, dans un ensemble de 8862 m2 de terrain , 450 m2 habitables environ plus sous-sol 135m2 , demeure exceptionnelle Napoléon III, à caractère historique, maison lumineuse, prestigieuse et familiale, peu d'occupants depuis 1870 , emplacement magique sur 4 avenues entourée avec des réserves foncières classées, inconstructibles, sans vis-à-vis, avec ce magnifique terrain de près de 9000 m2 c'est l'un des plus beaux terrains boisés d'une propriété en l'état d'origine. Elle comporte un très grand hall d'entrée de 36 m2, des réceptions superbes de 100 m2 environ avec de larges ouvertures sur le jardin ,parquets, cheminées, , 8 à 10 chambres. Un sous-sol entièrement aménageable avec grande hauteur sous-plafond, présence de l'ancienne cuisine avec sortie extérieure, et diverses pièces avec des ouvrants, buanderie, caves, chaufferie (fuel). En dépendance : un garage pour deux voitures Un pavillon à réhabiliter . Deux très beaux bassins anciens, des statues . Cette magnifique propriété fera le bonheur d'une famille, elle offre aussi de belles possibilités d'aménagement, d'extensions, voire de construction."
321,YV78_1075,Maurepas 78310 (La Marnière),"Achat maison 6 pièces 120 m², Maurepas - 369 000 €",369 000 €,120 m²,6 pièces,4 chambres,,Jardin,,,,3 075 €/m²,Réf. de l’annonce : SPI01034S,Publiée le 28 nov. 2020,Modifiée le 30 nov. 2020,Descriptif de cette maison à vendre de 6 pièces et 120 m²,"Belle maison Maurepasienne avec extension. Stéphane Plaza Immobilier vous propose de découvrir cette nouvelle version de maison Maurepasienne, impeccablement entretenue (intérieur/extérieur). Et localisée à deux pas des commerces de proximité, des établissements scolaires et de la forêt.
Elle est principalement composée de deux espaces de vie, une cuisine, 4 chambres, dont une avec salle d'eau, et d'une salle de bains commune.
Elle est complétée d'un grenier, un garage et une cave de plus de 15m²...
Pour les déplacements de la famille : La gare La Verrière (direction Paris Montparnasse/La Défense - Saint-Quentin en Yvelines - Rambouillet). Et les axes routiers principaux N10, N12.
Alors, n'attendez plus, contactez-nous !
Et puisque notre priorité est AUSSI de vous protéger, Stéphane Plaza Immobilier de MAUREPAS vous invite à venir découvrir préalablement cet appartement en mode virtuel."
322,YV78_1076,Les Mureaux 78130 (Stade),"Achat maison 10 pièces 300 m², Les Mureaux - 655 000 €",655 000 €,300 m²,10 pièces,6 chambres,,Jardin,,Terrasse,,2 183 €/m²,Réf. de l’annonce : 855435,Publiée le 28 nov. 2020,Modifiée le 1 déc. 2020,Descriptif de cette maison à vendre de 10 pièces et 300 m²,"Vente Maison/villa 10 pièces. iad France - Arounny GOETZ (Voir le téléphone ) vous propose : GRANDE MAISON INDIVIDUELLE, surface totale de 300 m² environ, divisée en 4 appartements dont 3 en location. Situé dans le quartier des Stades Garennes Vannais, environnement verdoyant.
Configuration de la maison :
Au rez-de-chaussée, Garage de 18 m² environ, Hall, Escalier accès au 1er étage.
APPARTEMENT N°4, au rez-de-chaussée, surface de 90 m² environ, comprenant entrée, séjour, cuisine, salle de bain, WC indépendant, rangement sous escalier, 3 chambres, dégagement, dressing et sous-sol de 35 m² environ comprenant 2 pièces, dégagement, local chaudière et salle d'eau/WC. Un jardin privé de 217m² environ.
A l'étage :
APPARTEMENT N°1, surface de 43 m² environ, comprenant entrée, séjour, cuisine, salle d'eau, WC indépendant, 1 chambre en mezzanine accès par escalier et balcon.
APPARTEMENT N° 2, surface de 34 m² environ, comprenant entrée, séjour, cuisine, salle d'eau, WC indépendant, rangement, 1 chambre en mezzanine accès par escalier.
APPARTEMENT N° 3, surface de 46 m² environ, comprenant entrée, séjour, cuisine, salle de bain, WC indépendant, 1 chambre et rangement.
4 places de parking complètent l'ensemble.
Proche des écoles, des transports et de tous commerces.
Centre ville à 13 minutes à pieds.
Gare des Mureaux à 15 minutes à pieds (Paris Saint-Lazare - Mantes), de la future ligne Eole (Paris Saint-Lazare - La Défense - Mantes), ainsi que des bus express A14 pour Paris-La-Défense.
Accès autoroute A13 (Paris- Normandie) à 10 minutes en voiture.
Honoraires d’agence à la charge du vendeur.Information d'affichage énergétique sur ce bien : DPE E indice 301 et GES D indice 33. La présente annonce immobilière a été rédigée sous la responsabilité éditoriale de Mme Arounny GOETZ (ID 31433), Agent Commercial mandataire en immobilier immatriculé au Registre Spécial des Agents Commerciaux (RSAC) du Tribunal de Commerce de VERSAILLES sous le numéro 841496003.
Retrouvez tous nos biens sur notre site internet. (lien supprimé)"
323,YV78_1077,Houilles 78800 (Les Pierrats),"Achat maison 7 pièces 170 m², Houilles - 781 000 €",781 000 €,170 m²,7 pièces,5 chambres,5 places de parking,Jardin,,,,4 504 €/m²,Réf. de l’annonce : 084003E0RBQ2,Publiée le 27 nov. 2020,Modifiée le 5 déc. 2020,Descriptif de cette maison à vendre de 7 pièces et 170 m²,"Maison Houilles 7 pièce(s). Houilles - Les Pierrats / 13 min RER A - SNCF. Située dans un quartier calme et proche du centre-ville, votre agence Orpi Immo-seba vous propose cette maison en très bon état, lumineuse et proposant de belles prestations. Édifiée sur une parcelle de 328m² , l''aménagement intérieur se compose de la manière suivante : une entrée, une cuisine équipée entre ouverte sur la pièce de vie d'environ 55m². Sur la partie de gauche : une salle d'eau avec douche à l'italienne et deux vasques , un WC séparé et une grande chambre avec placards sur-mesure. A l'étage, un palier desservant trois chambres, une salle d'eau et un WC séparé. Sous-sol total, une chambre supplémentaire avec fenêtre et chauffage au sous-sol, chaudière à condensation, poêle à bois, toiture et huisseries refait en 2012, possibilité de stationner 3-4 véhicules dans la parcelle."
324,YV78_1078,Fontenay-le-Fleury 78330 (Chapelle Saint-Jean),"Achat maison 5 pièces 106 m², Fontenay-le-Fleury - 479 000 €",479 000 €,106 m²,5 pièces,3 chambres,2 places de parking,Jardin,,,1 garage,4 519 €/m²,Réf. de l’annonce : 4366-4421219-7,Publiée le 27 nov. 2020,Modifiée le 28 nov. 2020,Descriptif de cette maison à vendre de 5 pièces et 106 m²,"A 5 minutes à pied de la gare, proche parc des Missionnaires. Maison familiale d'environ 106 m² habitables sur sous-sol total. Elle se compose AU RDC d'un séjour avec cheminée, d'une salle à manger, cuisine ouverte aménagée, WC. A L'ETAGE: 3 chambres, salle d'eau et WC. AU SOUS-SOL: Buanderie, cave, stokage... A l'extérieur dans le jardin, un garage attenant d'environ 15m² . Terrain de 330 m². Maison très lumineuse. Prix de vente 479 000 € FAI (dont 15 000€ TTC d'honoraires agence charge vendeur). Merci de prendre contact au Voir le téléphone ."
325,YV78_1079,Voisins-le-Bretonneux 78960,"Achat maison 7 pièces 170 m², Voisins-le-Bretonneux - 635 000 €",635 000 €,170 m²,7 pièces,6 chambres,3 places de parking,Jardin,,,,3 735 €/m²,,Publiée le 27 nov. 2020,Réf. de l’annonce : 301872746558591,Descriptif de cette maison à vendre de 7 pièces et 170 m²,"Maison 7 pièces. Voisins-le-Bretonneux, grande maison de 170 m2 (mitoyenne par le garage) située sur un grand terrain arboré de 800m2 , au cœur d'une résidence très calme aux portes de la vallée de Chevreuse.
La maison se compose :
au rez-de-chaussée:
- d'une entrée avec placard et dressing
- d'une salle à manger/salon traversant avec cheminée, sur terrasse de 20 mètres carré et jardin
- d'une cuisine indépendante ouverte sur le salon
- de 3 chambres ouvertes sur le jardin
- d'une chambre sur la résidence transformée en bureau
- d'une salle de bain et d'une salle d'eau
- d'un WC indépendant
au 1er étage:
- d'une mezzanine avec placards
- de 2 grandes chambres
- d'une salle de bain
- d'un WC indépendant
- de placards
Un garage ainsi que 2 emplacements de voiture complètent ce bien.
Possibilité d'extension
La maison est idéalement située :
- à proximité immédiate de toutes commodités (commerces, primaires, collèges, lycée)
- à 15min (en voiture ou bus) de la ville nouvelle universitaire de St Quentin en Yvelines et de sa gare,
- à 10km du Pôle scientifique de Paris Saclay et de Versailles,
- à 30km au sud ouest de Paris facilement accessible par la route ou les transports."
